"141","0","0","0","247.13519258675197","247.13519258675197","247.13519258675197"
"242","1","1","1","247.59800256814387","247.59800256814387","247.59800256814387"
"345","2","2","2","205.94457725382009","205.94457725382009","205.94457725382009"
"455","3","3","3","263.0146070125055","263.0146070125055","263.0146070125055"
"564","4","4","4","216.43377798643564","216.43377798643564","216.43377798643564"
"636","5","5","5","187.64569423567283","187.64569423567283","187.64569423567283"
"700","6","6","6","152.45176835817418","152.45176835817418","152.45176835817418"
"758","7","7","7","154.4978213466065","154.4978213466065","154.4978213466065"
"810","8","8","8","124.14853231247496","124.14853231247496","124.14853231247496"
"906","9","9","9","228.24091124398814","228.24091124398814","228.24091124398814"
"963","10","10","10","131.77489909919387","131.77489909919387","131.77489909919387"
"1023","11","11","11","160.46667671930294","160.46667671930294","160.46667671930294"
"1079","12","12","12","157.06759534142637","157.06759534142637","157.06759534142637"
"1133","13","13","13","131.16468203099657","131.16468203099657","131.16468203099657"
"1196","14","14","14","186.24077224363973","186.24077224363973","186.24077224363973"
"1262","15","15","15","146.18339357750665","146.18339357750665","146.18339357750665"
"1316","16","16","16","150.9486382300599","150.9486382300599","150.9486382300599"
"1379","17","17","17","144.07010467215557","144.07010467215557","144.07010467215557"
"1439","18","18","18","157.94577743532628","157.94577743532628","157.94577743532628"
"1536","19","19","19","201.03618319536085","201.03618319536085","201.03618319536085"
"1598","20","20","20","159.25905722246654","159.25905722246654","159.25905722246654"
"1657","21","21","21","147.1974676514851","147.1974676514851","147.1974676514851"
"1718","22","22","22","161.98974970948422","161.98974970948422","161.98974970948422"
"1780","23","23","23","144.9272653012947","144.9272653012947","144.9272653012947"
"1846","24","24","24","169.56839094573584","169.56839094573584","169.56839094573584"
"1908","25","25","25","146.63872006853595","146.63872006853595","146.63872006853595"
"1963","26","26","26","145.25743425624094","145.25743425624094","145.25743425624094"
"2014","27","27","27","122.98690150360916","122.98690150360916","122.98690150360916"
"2066","28","28","28","135.82096369956304","135.82096369956304","135.82096369956304"
"2159","29","29","29","201.16840043273697","201.16840043273697","201.16840043273697"
"2226","30","30","30","169.48885178775643","169.48885178775643","169.48885178775643"
"2289","31","31","31","161.60070062867243","161.60070062867243","161.60070062867243"
"2337","32","32","32","118.8236025168522","118.8236025168522","118.8236025168522"
"2389","33","33","33","132.34502580072876","132.34502580072876","132.34502580072876"
"2443","34","34","34","133.1275000043478","133.1275000043478","133.1275000043478"
"2500","35","35","35","146.15787120648173","146.15787120648173","146.15787120648173"
"2555","36","36","36","136.3881858213904","136.3881858213904","136.3881858213904"
"2614","37","37","37","151.87633777399472","151.87633777399472","151.87633777399472"
"2675","38","38","38","150.0435854171198","150.0435854171198","150.0435854171198"
"2773","39","39","39","238.276701749596","238.276701749596","238.276701749596"
"2836","40","40","40","159.8112451197287","159.8112451197287","159.8112451197287"
"2899","41","41","41","153.5097003277934","153.5097003277934","153.5097003277934"
"2959","42","42","42","150.94071884005837","150.94071884005837","150.94071884005837"
"3013","43","43","43","139.750053270944","139.750053270944","139.750053270944"
"3064","44","44","44","126.85551649009955","126.85551649009955","126.85551649009955"
"3122","45","45","45","146.26688541843808","146.26688541843808","146.26688541843808"
"3183","46","46","46","162.12918337846185","162.12918337846185","162.12918337846185"
"3247","47","47","47","162.36536458691893","162.36536458691893","162.36536458691893"
"3308","48","48","48","153.365003777958","153.365003777958","153.365003777958"
"3399","49","49","49","204.72120933883326","204.72120933883326","204.72120933883326"
"3464","50","50","50","155.15062281816873","155.15062281816873","155.15062281816873"
"3522","51","51","51","145.66389492790026","145.66389492790026","145.66389492790026"
"3586","52","52","52","159.5626117453348","159.5626117453348","159.5626117453348"
"3644","53","53","53","145.84519807310173","145.84519807310173","145.84519807310173"
"3703","54","54","54","150.25764681070598","150.25764681070598","150.25764681070598"
"3758","55","55","55","139.45012727076647","139.45012727076647","139.45012727076647"
"3817","56","56","56","148.15389101129188","148.15389101129188","148.15389101129188"
"3878","57","57","57","154.13075969634698","154.13075969634698","154.13075969634698"
"3932","58","58","58","136.60489260973392","136.60489260973392","136.60489260973392"
"4014","59","59","59","181.30046954100055","181.30046954100055","181.30046954100055"
"4070","60","60","60","132.87877528734975","132.87877528734975","132.87877528734975"
"4125","61","61","61","147.49689676265842","147.49689676265842","147.49689676265842"
"4183","62","62","62","151.35879820551264","151.35879820551264","151.35879820551264"
"4234","63","63","63","125.58963851510542","125.58963851510542","125.58963851510542"
"4292","64","64","64","156.2779231420411","156.2779231420411","156.2779231420411"
"4348","65","65","65","134.1147802340402","134.1147802340402","134.1147802340402"
"4409","66","66","66","158.68573297437334","158.68573297437334","158.68573297437334"
"4470","67","67","67","137.57660150934498","137.57660150934498","137.57660150934498"
"4535","68","68","68","174.77415956892278","174.77415956892278","174.77415956892278"
"4623","69","69","69","197.03598600285875","197.03598600285875","197.03598600285875"
"4677","70","70","70","130.37594342369167","130.37594342369167","130.37594342369167"
"4733","71","71","71","145.5958825195864","145.5958825195864","145.5958825195864"
"4793","72","72","72","146.95163090254516","146.95163090254516","146.95163090254516"
"4852","73","73","73","149.1272823787562","149.1272823787562","149.1272823787562"
"4911","74","74","74","148.15583167408386","148.15583167408386","148.15583167408386"
"4970","75","75","75","152.17911639048725","152.17911639048725","152.17911639048725"
"5026","76","76","76","139.28240971842877","139.28240971842877","139.28240971842877"
"5077","77","77","77","131.44611571689498","131.44611571689498","131.44611571689498"
"5130","78","78","78","130.37691397981953","130.37691397981953","130.37691397981953"
"5220","79","79","79","201.64826649847808","201.64826649847808","201.64826649847808"
"5274","80","80","80","128.1042776563219","128.1042776563219","128.1042776563219"
"5333","81","81","81","153.8886907243622","153.8886907243622","153.8886907243622"
"5392","82","82","82","139.00660341561436","139.00660341561436","139.00660341561436"
"5442","83","83","83","134.78076936129835","134.78076936129835","134.78076936129835"
"5498","84","84","84","134.2869106247414","134.2869106247414","134.2869106247414"
"5556","85","85","85","155.80247828229835","155.80247828229835","155.80247828229835"
"5611","86","86","86","127.65480722241954","127.65480722241954","127.65480722241954"
"5671","87","87","87","160.7446970802789","160.7446970802789","160.7446970802789"
"5726","88","88","88","129.16172744242544","129.16172744242544","129.16172744242544"
"5823","89","89","89","222.72683328238313","222.72683328238313","222.72683328238313"
"5886","90","90","90","181.5701177564238","181.5701177564238","181.5701177564238"
"5942","91","91","91","128.5940493768092","128.5940493768092","128.5940493768092"
"6001","92","92","92","168.96489058013557","168.96489058013557","168.96489058013557"
"6053","93","93","93","116.90028811395091","116.90028811395091","116.90028811395091"
"6102","94","94","94","137.0846999286624","137.0846999286624","137.0846999286624"
"6159","95","95","95","122.09810024546364","122.09810024546364","122.09810024546364"
"6217","96","96","96","162.8405299087053","162.8405299087053","162.8405299087053"
"6271","97","97","97","122.88530780535211","122.88530780535211","122.88530780535211"
"6324","98","98","98","145.42371289648105","145.42371289648105","145.42371289648105"
"6414","99","99","99","198.95062805290044","198.95062805290044","198.95062805290044"
"6470","100","100","100","138.9120057217867","138.9120057217867","138.9120057217867"
"6528","101","101","101","150.00653125807665","150.00653125807665","150.00653125807665"
"6587","102","102","102","142.3084883699016","142.3084883699016","142.3084883699016"
"6637","103","103","103","127.08362060838304","127.08362060838304","127.08362060838304"
"6697","104","104","104","151.78221187648117","151.78221187648117","151.78221187648117"
"6758","105","105","105","153.16489438464333","153.16489438464333","153.16489438464333"
"6814","106","106","106","143.44340762523328","143.44340762523328","143.44340762523328"
"6866","107","107","107","131.828386097648","131.828386097648","131.828386097648"
"6922","108","108","108","143.85406925755683","143.85406925755683","143.85406925755683"
"7022","109","109","109","225.5844160946766","225.5844160946766","225.5844160946766"
"7085","110","110","110","151.57790103591663","151.57790103591663","151.57790103591663"
"7147","111","111","111","162.4295626152157","162.4295626152157","162.4295626152157"
"7202","112","112","112","132.48388475640863","132.48388475640863","132.48388475640863"
"7258","113","113","113","146.46751828156002","146.46751828156002","146.46751828156002"
"7315","114","114","114","137.96691236605054","137.96691236605054","137.96691236605054"
"7371","115","115","115","148.49785461993193","148.49785461993193","148.49785461993193"
"7429","116","116","116","141.6985131010757","141.6985131010757","141.6985131010757"
"7484","117","117","117","144.25702967730754","144.25702967730754","144.25702967730754"
"7544","118","118","118","144.11215094973278","144.11215094973278","144.11215094973278"
"7628","119","119","119","195.38720536968765","195.38720536968765","195.38720536968765"
"7687","120","120","120","149.79795443776905","149.79795443776905","149.79795443776905"
"7749","121","121","121","164.71352560234965","164.71352560234965","164.71352560234965"
"7811","122","122","122","162.55833419584843","162.55833419584843","162.55833419584843"
"7868","123","123","123","143.95315259881116","143.95315259881116","143.95315259881116"
"7919","124","124","124","136.11830297421872","136.11830297421872","136.11830297421872"
"7973","125","125","125","131.92389449639305","131.92389449639305","131.92389449639305"
"8024","126","126","126","135.57360702458635","135.57360702458635","135.57360702458635"
"8083","127","127","127","137.7308227719703","137.7308227719703","137.7308227719703"
"8137","128","128","128","151.540471209043","151.540471209043","151.540471209043"
"8235","129","129","129","221.23439611177687","221.23439611177687","221.23439611177687"
"8306","130","130","130","165.48605466615533","165.48605466615533","165.48605466615533"
"8371","131","131","131","170.45898153959138","170.45898153959138","170.45898153959138"
"8426","132","132","132","137.04550635293973","137.04550635293973","137.04550635293973"
"8487","133","133","133","149.2520505103564","149.2520505103564","149.2520505103564"
"8545","134","134","134","157.9500745188012","157.9500745188012","157.9500745188012"
"8603","135","135","135","139.69532973428838","139.69532973428838","139.69532973428838"
"8662","136","136","136","150.35819071140276","150.35819071140276","150.35819071140276"
"8721","137","137","137","142.06593612833424","142.06593612833424","142.06593612833424"
"8779","138","138","138","156.05054383347542","156.05054383347542","156.05054383347542"
"8874","139","139","139","207.749634512831","207.749634512831","207.749634512831"
"8932","140","140","140","152.87319824967736","152.87319824967736","152.87319824967736"
"8986","141","141","141","138.3841716229275","138.3841716229275","138.3841716229275"
"9040","142","142","142","133.61308825558876","133.61308825558876","133.61308825558876"
"9089","143","143","143","126.5285365862383","126.5285365862383","126.5285365862383"
"9140","144","144","144","124.93374231020253","124.93374231020253","124.93374231020253"
"9199","145","145","145","146.3661405509418","146.3661405509418","146.3661405509418"
"9263","146","146","146","166.11321891394786","166.11321891394786","166.11321891394786"
"9323","147","147","147","145.95012129020557","145.95012129020557","145.95012129020557"
"9372","148","148","148","127.69495805377169","127.69495805377169","127.69495805377169"
"9467","149","149","149","240.42541259581643","240.42541259581643","240.42541259581643"
"9531","150","150","150","204.6629081202993","204.6629081202993","204.6629081202993"
"9588","151","151","151","131.69504811947724","131.69504811947724","131.69504811947724"
"9646","152","152","152","185.18280795289982","185.18280795289982","185.18280795289982"
"9713","153","153","153","168.49775505645468","168.49775505645468","168.49775505645468"
"9777","154","154","154","178.11427509878254","178.11427509878254","178.11427509878254"
"9841","155","155","155","148.3627948515595","148.3627948515595","148.3627948515595"
"9911","156","156","156","191.23339036384652","191.23339036384652","191.23339036384652"
"9968","157","157","157","131.37500524054957","131.37500524054957","131.37500524054957"
"10026","158","158","158","157.63914974672056","157.63914974672056","157.63914974672056"
"10124","159","159","159","214.53185474134614","214.53185474134614","214.53185474134614"
"10188","160","160","160","172.90119201769744","172.90119201769744","172.90119201769744"
"10243","161","161","161","131.47745027120374","131.47745027120374","131.47745027120374"
"10300","162","162","162","163.7822485038342","163.7822485038342","163.7822485038342"
"10350","163","163","163","113.54542214775736","113.54542214775736","113.54542214775736"
"10406","164","164","164","154.4963066657901","154.4963066657901","154.4963066657901"
"10467","165","165","165","140.66066607294164","140.66066607294164","140.66066607294164"
"10522","166","166","166","152.2374575348106","152.2374575348106","152.2374575348106"
"10576","167","167","167","123.11665730530531","123.11665730530531","123.11665730530531"
"10644","168","168","168","187.0044292679722","187.0044292679722","187.0044292679722"
"10760","169","169","169","248.31966197293124","248.31966197293124","248.31966197293124"
"10839","170","170","170","185.083595655144","185.083595655144","185.083595655144"
"11092","171","171","171","725.5727139452542","725.5727139452542","725.5727139452542"
"12920","172","172","172","4947.028119299552","4947.028119299552","4947.028119299552"
"13051","173","173","173","323.50548510669523","323.50548510669523","323.50548510669523"
"13138","174","174","174","228.11613532903755","228.11613532903755","228.11613532903755"
"14342","175","175","175","2592.3737258797064","2592.3737258797064","2592.3737258797064"
"14578","176","176","176","799.7568827384252","799.7568827384252","799.7568827384252"
"14966","177","177","177","1147.4770516442065","1147.4770516442065","1147.4770516442065"
"15124","178","178","178","429.67394372724243","429.67394372724243","429.67394372724243"
"15338","179","179","179","568.048900789412","568.048900789412","568.048900789412"
"15479","180","180","180","418.87075192151366","418.87075192151366","418.87075192151366"
"15650","181","181","181","490.34989437454783","490.34989437454783","490.34989437454783"
"15772","182","182","182","357.1972923087232","357.1972923087232","357.1972923087232"
"15909","183","183","183","389.86290932526697","389.86290932526697","389.86290932526697"
"16020","184","184","184","304.0846706757695","304.0846706757695","304.0846706757695"
"16532","185","185","185","1467.884333374962","1467.884333374962","1467.884333374962"
"16879","186","186","186","1022.8248548052178","1022.8248548052178","1022.8248548052178"
"20561","187","187","187","10980.444625226277","10980.444625226277","10980.444625226277"
"21214","188","188","188","1958.8500920421366","1958.8500920421366","1958.8500920421366"
"25314","189","189","189","12225.690015762351","12225.690015762351","12225.690015762351"
"27571","190","190","190","6746.504798017844","6746.504798017844","6746.504798017844"
"27757","191","191","191","576.1921589309671","576.1921589309671","576.1921589309671"
"27906","192","192","192","433.6606237599086","433.6606237599086","433.6606237599086"
"28067","193","193","193","500.96108259242885","500.96108259242885","500.96108259242885"
"28213","194","194","194","426.5474523542178","426.5474523542178","426.5474523542178"
"28398","195","195","195","564.2397340334785","564.2397340334785","564.2397340334785"
"28557","196","196","196","470.3046509120119","470.3046509120119","470.3046509120119"
"28737","197","197","197","563.9886397336461","563.9886397336461","563.9886397336461"
"28874","198","198","198","411.4147598600448","411.4147598600448","411.4147598600448"
"29071","199","199","199","558.9129129413701","558.9129129413701","558.9129129413701"
"29206","200","200","200","401.5472894542099","401.5472894542099","401.5472894542099"
"29340","201","201","201","405.7179057406985","405.7179057406985","405.7179057406985"
"29456","202","202","202","348.21903154","348.21903154","348.21903154"
"29604","203","203","203","456.4537220681675","456.4537220681675","456.4537220681675"
"29723","204","204","204","370.8391629771145","370.8391629771145","370.8391629771145"
"29820","205","205","205","265.81345936066515","265.81345936066515","265.81345936066515"
"29956","206","206","206","404.7431331443739","404.7431331443739","404.7431331443739"
"30134","207","207","207","568.7274402551936","568.7274402551936","568.7274402551936"
"30273","208","208","208","436.16109913490845","436.16109913490845","436.16109913490845"
"30488","209","209","209","636.1801755787479","636.1801755787479","636.1801755787479"
"30634","210","210","210","444.5840434112499","444.5840434112499","444.5840434112499"
"30806","211","211","211","543.9418344920863","543.9418344920863","543.9418344920863"
"30933","212","212","212","382.8004113410846","382.8004113410846","382.8004113410846"
"31134","213","213","213","621.7850619617712","621.7850619617712","621.7850619617712"
"31309","214","214","214","545.4311686305339","545.4311686305339","545.4311686305339"
"31471","215","215","215","495.9795806002757","495.9795806002757","495.9795806002757"
"31652","216","216","216","564.8727693345267","564.8727693345267","564.8727693345267"
"31780","217","217","217","401.743245935275","401.743245935275","401.743245935275"
"31908","218","218","218","391.36387344009245","391.36387344009245","391.36387344009245"
"32139","219","219","219","665.4340214653075","665.4340214653075","665.4340214653075"
"32322","220","220","220","573.8825579035112","573.8825579035112","573.8825579035112"
"32451","221","221","221","418.9071197204916","418.9071197204916","418.9071197204916"
"32581","222","222","222","376.8837665285391","376.8837665285391","376.8837665285391"
"32747","223","223","223","524.6157058676131","524.6157058676131","524.6157058676131"
