"step_idx","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step__MIN","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - _step__MAX","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)__MIN","23_Pendulum_Matlab_Double_RIP_v0_AgentTD3_DeterministicContinuousActorCriticModel_imac - train mean (50 episode rewards)__MAX"
"58092","380","380","380","619.918951258822","619.918951258822","619.918951258822"
"58410","381","381","381","614.4343230935343","614.4343230935343","614.4343230935343"
"58526","382","382","382","618.5716773831356","618.5716773831356","618.5716773831356"
"58661","383","383","383","624.4336144142995","624.4336144142995","624.4336144142995"
"58772","384","384","384","626.7625964509018","626.7625964509018","626.7625964509018"
"58877","385","385","385","628.1565014112983","628.1565014112983","628.1565014112983"
"59046","386","386","386","634.1636093197325","634.1636093197325","634.1636093197325"
"59466","387","387","387","657.3556101493546","657.3556101493546","657.3556101493546"
"59564","388","388","388","659.645711558158","659.645711558158","659.645711558158"
"59808","389","389","389","667.9385819832479","667.9385819832479","667.9385819832479"
"59928","390","390","390","666.7736186741574","666.7736186741574","666.7736186741574"
"60162","391","391","391","662.7847310007446","662.7847310007446","662.7847310007446"
"60335","392","392","392","673.4140349304357","673.4140349304357","673.4140349304357"
"60464","393","393","393","678.5673989430944","678.5673989430944","678.5673989430944"
"60858","394","394","394","694.5795499583031","694.5795499583031","694.5795499583031"
"61011","395","395","395","659.0251085920654","659.0251085920654","659.0251085920654"
"61396","396","396","396","681.9871253207659","681.9871253207659","681.9871253207659"
"61561","397","397","397","688.1774992816161","688.1774992816161","688.1774992816161"
"61967","398","398","398","721.8385799707772","721.8385799707772","721.8385799707772"
"62180","399","399","399","725.4115047490742","725.4115047490742","725.4115047490742"
"62397","400","400","400","739.3322279304325","739.3322279304325","739.3322279304325"
"62906","401","401","401","779.7913027122281","779.7913027122281","779.7913027122281"
"63178","402","402","402","793.7014167123366","793.7014167123366","793.7014167123366"
"63530","403","403","403","814.9823624669845","814.9823624669845","814.9823624669845"
"63712","404","404","404","813.5906671948547","813.5906671948547","813.5906671948547"
"63862","405","405","405","794.9062536132177","794.9062536132177","794.9062536132177"
"64090","406","406","406","795.1805723149523","795.1805723149523","795.1805723149523"
"64580","407","407","407","826.1547839427326","826.1547839427326","826.1547839427326"
"64694","408","408","408","828.4659180392839","828.4659180392839","828.4659180392839"
"64931","409","409","409","833.8506902872396","833.8506902872396","833.8506902872396"
"65295","410","410","410","858.3894157224889","858.3894157224889","858.3894157224889"
"66078","411","411","411","877.8010821903753","877.8010821903753","877.8010821903753"
"66879","412","412","412","917.7812984970984","917.7812984970984","917.7812984970984"
"66979","413","413","413","918.4509673316295","918.4509673316295","918.4509673316295"
"67324","414","414","414","932.8105992187192","932.8105992187192","932.8105992187192"
"67929","415","415","415","970.1795194266113","970.1795194266113","970.1795194266113"
"68463","416","416","416","1003.906788857306","1003.906788857306","1003.906788857306"
"68640","417","417","417","1010.264181892323","1010.264181892323","1010.264181892323"
"68996","418","418","418","1031.9718411756837","1031.9718411756837","1031.9718411756837"
"69437","419","419","419","1027.888839130746","1027.888839130746","1027.888839130746"
"69818","420","420","420","1037.7877120375597","1037.7877120375597","1037.7877120375597"
"69967","421","421","421","1037.9091281331669","1037.9091281331669","1037.9091281331669"
"71689","422","422","422","1149.959846081263","1149.959846081263","1149.959846081263"
"72454","423","423","423","1164.087240156725","1164.087240156725","1164.087240156725"
"72584","424","424","424","1167.5784434566478","1167.5784434566478","1167.5784434566478"
"73166","425","425","425","1179.5659191989662","1179.5659191989662","1179.5659191989662"
"73491","426","426","426","1180.3276518323278","1180.3276518323278","1180.3276518323278"
"73791","427","427","427","1183.2142213282145","1183.2142213282145","1183.2142213282145"
"73935","428","428","428","1186.088725281613","1186.088725281613","1186.088725281613"
"74077","429","429","429","1183.5602098765403","1183.5602098765403","1183.5602098765403"
"74207","430","430","430","1136.8085819519956","1136.8085819519956","1136.8085819519956"
"74430","431","431","431","1129.3700060103008","1129.3700060103008","1129.3700060103008"
"74659","432","432","432","1134.9947562106572","1134.9947562106572","1134.9947562106572"
"74842","433","433","433","1139.7919107962239","1139.7919107962239","1139.7919107962239"
"75719","434","434","434","1192.6769469662074","1192.6769469662074","1192.6769469662074"
"75968","435","435","435","1205.1252003256477","1205.1252003256477","1205.1252003256477"
"76101","436","436","436","1205.521975991323","1205.521975991323","1205.521975991323"
"76413","437","437","437","1196.4607959593027","1196.4607959593027","1196.4607959593027"
"76556","438","438","438","1200.937242930862","1200.937242930862","1200.937242930862"
"76826","439","439","439","1203.2351789158704","1203.2351789158704","1203.2351789158704"
"77160","440","440","440","1217.1472365937789","1217.1472365937789","1217.1472365937789"
"77284","441","441","441","1214.9290748552362","1214.9290748552362","1214.9290748552362"
"77416","442","442","442","1208.436339783902","1208.436339783902","1208.436339783902"
"77805","443","443","443","1227.687077970583","1227.687077970583","1227.687077970583"
"77924","444","444","444","1212.8953004260202","1212.8953004260202","1212.8953004260202"
"78198","445","445","445","1218.4748481852032","1218.4748481852032","1218.4748481852032"
"78346","446","446","446","1201.539217967952","1201.539217967952","1201.539217967952"
"78438","447","447","447","1199.2853635066083","1199.2853635066083","1199.2853635066083"
"78630","448","448","448","1176.973909127429","1176.973909127429","1176.973909127429"
"79065","449","449","449","1201.237397696696","1201.237397696696","1201.237397696696"
"79646","450","450","450","1236.06132929014","1236.06132929014","1236.06132929014"
"80056","451","451","451","1228.6079411305736","1228.6079411305736","1228.6079411305736"
"80687","452","452","452","1257.087651013827","1257.087651013827","1257.087651013827"
"81596","453","453","453","1292.865389712797","1292.865389712797","1292.865389712797"
"82281","454","454","454","1329.8920584173334","1329.8920584173334","1329.8920584173334"
"83091","455","455","455","1379.9105651014654","1379.9105651014654","1379.9105651014654"
"84191","456","456","456","1459.7669814980923","1459.7669814980923","1459.7669814980923"
"84434","457","457","457","1444.6382529847376","1444.6382529847376","1444.6382529847376"
"84562","458","458","458","1443.5905466770082","1443.5905466770082","1443.5905466770082"
"84844","459","459","459","1449.325307149245","1449.325307149245","1449.325307149245"
"84943","460","460","460","1425.3951267970435","1425.3951267970435","1425.3951267970435"
"85454","461","461","461","1422.1770223809822","1422.1770223809822","1422.1770223809822"
"85582","462","462","462","1383.294270156998","1383.294270156998","1383.294270156998"
"86028","463","463","463","1406.0092290859623","1406.0092290859623","1406.0092290859623"
"86505","464","464","464","1418.879761571075","1418.879761571075","1418.879761571075"
"86633","465","465","465","1383.6475320318502","1383.6475320318502","1383.6475320318502"
"87402","466","466","466","1399.446767171711","1399.446767171711","1399.446767171711"
"87630","467","467","467","1404.7368959611385","1404.7368959611385","1404.7368959611385"
"87940","468","468","468","1398.486725795668","1398.486725795668","1398.486725795668"
"88156","469","469","469","1380.3402820336464","1380.3402820336464","1380.3402820336464"
"88934","470","470","470","1405.3809134152295","1405.3809134152295","1405.3809134152295"
"89106","471","471","471","1405.9225712184684","1405.9225712184684","1405.9225712184684"
"89752","472","472","472","1321.2648098840439","1321.2648098840439","1321.2648098840439"
"89832","473","473","473","1272.77825912205","1272.77825912205","1272.77825912205"
"89908","474","474","474","1266.4304964423848","1266.4304964423848","1266.4304964423848"
"89983","475","475","475","1228.6426108509222","1228.6426108509222","1228.6426108509222"
"90048","476","476","476","1209.7139986517652","1209.7139986517652","1209.7139986517652"
"90105","477","477","477","1192.1114911393865","1192.1114911393865","1192.1114911393865"
"90160","478","478","478","1186.037924542194","1186.037924542194","1186.037924542194"
"90615","479","479","479","1210.6379414322982","1210.6379414322982","1210.6379414322982"
"90791","480","480","480","1213.7617219340882","1213.7617219340882","1213.7617219340882"
"91393","481","481","481","1238.6046855348045","1238.6046855348045","1238.6046855348045"
"91551","482","482","482","1235.626958043404","1235.626958043404","1235.626958043404"
"91822","483","483","483","1241.1895028391618","1241.1895028391618","1241.1895028391618"
"92090","484","484","484","1202.622559989754","1202.622559989754","1202.622559989754"
"92398","485","485","485","1203.5137333003424","1203.5137333003424","1203.5137333003424"
"92665","486","486","486","1208.6946677123647","1208.6946677123647","1208.6946677123647"
"93305","487","487","487","1235.2814840490335","1235.2814840490335","1235.2814840490335"
"93503","488","488","488","1242.9251850003739","1242.9251850003739","1242.9251850003739"
"93641","489","489","489","1231.728872162726","1231.728872162726","1231.728872162726"
"93761","490","490","490","1215.5663037675301","1215.5663037675301","1215.5663037675301"
"93895","491","491","491","1217.1516109997215","1217.1516109997215","1217.1516109997215"
"94878","492","492","492","1294.510745964266","1294.510745964266","1294.510745964266"
"95422","493","493","493","1305.5355201352352","1305.5355201352352","1305.5355201352352"
"96277","494","494","494","1360.2629727309966","1360.2629727309966","1360.2629727309966"
"96389","495","495","495","1351.007878532237","1351.007878532237","1351.007878532237"
"96672","496","496","496","1365.0272465015241","1365.0272465015241","1365.0272465015241"
"96919","497","497","497","1378.1089086334352","1378.1089086334352","1378.1089086334352"
"97815","498","498","498","1425.4525031240698","1425.4525031240698","1425.4525031240698"
"98171","499","499","499","1415.726315307241","1415.726315307241","1415.726315307241"
"98473","500","500","500","1388.994128463343","1388.994128463343","1388.994128463343"
"100040","501","501","501","1482.331343852238","1482.331343852238","1482.331343852238"
"100390","502","502","502","1459.4437542011306","1459.4437542011306","1459.4437542011306"
"100687","503","503","503","1407.9047742012872","1407.9047742012872","1407.9047742012872"
"101427","504","504","504","1403.4712366391095","1403.4712366391095","1403.4712366391095"
"101921","505","505","505","1387.8616841318715","1387.8616841318715","1387.8616841318715"
"102088","506","506","506","1306.338065498745","1306.338065498745","1306.338065498745"
"102439","507","507","507","1313.2586082444539","1313.2586082444539","1313.2586082444539"
"102881","508","508","508","1337.3564248405405","1337.3564248405405","1337.3564248405405"
"103241","509","509","509","1342.8678627379081","1342.8678627379081","1342.8678627379081"
"103477","510","510","510","1360.951120620362","1360.951120620362","1360.951120620362"
"103852","511","511","511","1349.1431880285204","1349.1431880285204","1349.1431880285204"
"104098","512","512","512","1360.0699982621738","1360.0699982621738","1360.0699982621738"
"104282","513","513","513","1346.9576361641605","1346.9576361641605","1346.9576361641605"
"104775","514","514","514","1346.9402227339783","1346.9402227339783","1346.9402227339783"
"105089","515","515","515","1361.699449355704","1361.699449355704","1361.699449355704"
"105298","516","516","516","1320.8323792510246","1320.8323792510246","1320.8323792510246"
"105421","517","517","517","1315.7183052844214","1315.7183052844214","1315.7183052844214"
"105733","518","518","518","1328.9030784605131","1328.9030784605131","1328.9030784605131"
"106156","519","519","519","1348.6300449286846","1348.6300449286846","1348.6300449286846"
"107474","520","520","520","1381.0899331276235","1381.0899331276235","1381.0899331276235"
"107639","521","521","521","1384.4036257182943","1384.4036257182943","1384.4036257182943"
"107922","522","522","522","1367.2336860813066","1367.2336860813066","1367.2336860813066"
"108628","523","523","523","1418.4546722300306","1418.4546722300306","1418.4546722300306"
"111907","524","524","524","1676.268334156812","1676.268334156812","1676.268334156812"
"112148","525","525","525","1691.0161728702628","1691.0161728702628","1691.0161728702628"
"112334","526","526","526","1703.8635908050308","1703.8635908050308","1703.8635908050308"
"113047","527","527","527","1752.809303076711","1752.809303076711","1752.809303076711"
"113253","528","528","528","1768.9381261677013","1768.9381261677013","1768.9381261677013"
"113752","529","529","529","1769.2116255305982","1769.2116255305982","1769.2116255305982"
"114480","530","530","530","1823.8755776377482","1823.8755776377482","1823.8755776377482"
"116786","531","531","531","1965.045671526377","1965.045671526377","1965.045671526377"
"116982","532","532","532","1968.727016554003","1968.727016554003","1968.727016554003"
"117149","533","533","533","1960.9320971924017","1960.9320971924017","1960.9320971924017"
"117965","534","534","534","2000.7846931913737","2000.7846931913737","2000.7846931913737"
"118557","535","535","535","2020.564303041082","2020.564303041082","2020.564303041082"
"118933","536","536","536","2031.415090301215","2031.415090301215","2031.415090301215"
"120016","537","537","537","2072.7709148126114","2072.7709148126114","2072.7709148126114"
"120187","538","538","538","2068.7197678116554","2068.7197678116554","2068.7197678116554"
"121928","539","539","539","2208.3130071954147","2208.3130071954147","2208.3130071954147"
"122193","540","540","540","2221.4746611461624","2221.4746611461624","2221.4746611461624"
"122329","541","541","541","2218.434112216247","2218.434112216247","2218.434112216247"
"122535","542","542","542","2149.650637932588","2149.650637932588","2149.650637932588"
"123127","543","543","543","2147.3487663858587","2147.3487663858587","2147.3487663858587"
"123433","544","544","544","2106.9023550342167","2106.9023550342167","2106.9023550342167"
"123792","545","545","545","2124.425459616307","2124.425459616307","2124.425459616307"
"124743","546","546","546","2170.897675048599","2170.897675048599","2170.897675048599"
"125319","547","547","547","2196.4842345569878","2196.4842345569878","2196.4842345569878"
"125670","548","548","548","2165.9110416979247","2165.9110416979247","2165.9110416979247"
"126125","549","549","549","2173.523835813602","2173.523835813602","2173.523835813602"
"126798","550","550","550","2201.156465051574","2201.156465051574","2201.156465051574"
"129738","551","551","551","2280.1184801565805","2280.1184801565805","2280.1184801565805"
"130694","552","552","552","2335.8488912020043","2335.8488912020043","2335.8488912020043"
"130790","553","553","553","2325.288082685117","2325.288082685117","2325.288082685117"
"130891","554","554","554","2287.116635553874","2287.116635553874","2287.116635553874"
"131344","555","555","555","2282.0700852922837","2282.0700852922837","2282.0700852922837"
"132696","556","556","556","2387.1458222526476","2387.1458222526476","2387.1458222526476"
"133178","557","557","557","2396.983752757531","2396.983752757531","2396.983752757531"
"133810","558","558","558","2409.0425308541257","2409.0425308541257","2409.0425308541257"
"134926","559","559","559","2497.668708002511","2497.668708002511","2497.668708002511"
"136635","560","560","560","2626.682300478132","2626.682300478132","2626.682300478132"
"136827","561","561","561","2616.1525101979314","2616.1525101979314","2616.1525101979314"
"137197","562","562","562","2635.5994933683287","2635.5994933683287","2635.5994933683287"
"137729","563","563","563","2665.3987180890745","2665.3987180890745","2665.3987180890745"
"138354","564","564","564","2690.18563670168","2690.18563670168","2690.18563670168"
"138699","565","565","565","2702.9578146740478","2702.9578146740478","2702.9578146740478"
"139189","566","566","566","2733.147054686255","2733.147054686255","2733.147054686255"
"139719","567","567","567","2763.4660768854733","2763.4660768854733","2763.4660768854733"
"140529","568","568","568","2819.535150263109","2819.535150263109","2819.535150263109"
"141973","569","569","569","2919.5711629330513","2919.5711629330513","2919.5711629330513"
"142926","570","570","570","2912.879575979333","2912.879575979333","2912.879575979333"
"143354","571","571","571","2935.1798830164375","2935.1798830164375","2935.1798830164375"
"143519","572","572","572","2925.1158494678134","2925.1158494678134","2925.1158494678134"
"143755","573","573","573","2891.3874091216708","2891.3874091216708","2891.3874091216708"
"143863","574","574","574","2635.060610356639","2635.060610356639","2635.060610356639"
"143974","575","575","575","2622.2904311040857","2622.2904311040857","2622.2904311040857"
"144673","576","576","576","2667.5755291483742","2667.5755291483742","2667.5755291483742"
"146191","577","577","577","2768.44832774787","2768.44832774787","2768.44832774787"
"146757","578","578","578","2802.632063915614","2802.632063915614","2802.632063915614"
"147694","579","579","579","2860.675143759756","2860.675143759756","2860.675143759756"
"148433","580","580","580","2858.3089227008745","2858.3089227008745","2858.3089227008745"
"149347","581","581","581","2768.798920827304","2768.798920827304","2768.798920827304"
"149690","582","582","582","2780.4005078808773","2780.4005078808773","2780.4005078808773"
"149838","583","583","583","2780.5219054941144","2780.5219054941144","2780.5219054941144"
"150394","584","584","584","2768.3490353459056","2768.3490353459056","2768.3490353459056"
"150678","585","585","585","2754.3647222051686","2754.3647222051686","2754.3647222051686"
"150972","586","586","586","2752.9751405054326","2752.9751405054326","2752.9751405054326"
"151308","587","587","587","2692.4167313758717","2692.4167313758717","2692.4167313758717"
"152168","588","588","588","2745.9753265270715","2745.9753265270715","2745.9753265270715"
"153866","589","589","589","2748.34971982063","2748.34971982063","2748.34971982063"
"154096","590","590","590","2746.373476007934","2746.373476007934","2746.373476007934"
"155804","591","591","591","2899.4233490214083","2899.4233490214083","2899.4233490214083"
"156994","592","592","592","2975.121253168868","2975.121253168868","2975.121253168868"
"157752","593","593","593","2997.1855824240643","2997.1855824240643","2997.1855824240643"
"159010","594","594","594","3078.2661478237887","3078.2661478237887","3078.2661478237887"
"160171","595","595","595","3149.078664291774","3149.078664291774","3149.078664291774"
"160924","596","596","596","3138.3908009422134","3138.3908009422134","3138.3908009422134"
"161505","597","597","597","3138.527211052864","3138.527211052864","3138.527211052864"
"163821","598","598","598","3299.91815727582","3299.91815727582","3299.91815727582"
"165266","599","599","599","3393.8090522258526","3393.8090522258526","3393.8090522258526"
"167083","600","600","600","3490.1562464186513","3490.1562464186513","3490.1562464186513"
"173070","601","601","601","3757.0973912311774","3757.0973912311774","3757.0973912311774"
"180514","602","602","602","4271.4097445019015","4271.4097445019015","4271.4097445019015"
"181055","603","603","603","4309.774575725128","4309.774575725128","4309.774575725128"
"185979","604","604","604","4706.012386350361","4706.012386350361","4706.012386350361"
"186685","605","605","605","4723.088668525307","4723.088668525307","4723.088668525307"
"191366","606","606","606","4960.782433191248","4960.782433191248","4960.782433191248"
"192925","607","607","607","5053.212606050403","5053.212606050403","5053.212606050403"
"195245","608","608","608","5194.0129349205345","5194.0129349205345","5194.0129349205345"
"196132","609","609","609","5151.772422267982","5151.772422267982","5151.772422267982"
"197344","610","610","610","5094.938100059709","5094.938100059709","5094.938100059709"
"198145","611","611","611","5134.979372123766","5134.979372123766","5134.979372123766"
"198927","612","612","612","5156.2108068820235","5156.2108068820235","5156.2108068820235"
"199414","613","613","613","5149.104669420084","5149.104669420084","5149.104669420084"
"201432","614","614","614","5248.598833697669","5248.598833697669","5248.598833697669"
"202111","615","615","615","5266.467339721646","5266.467339721646","5266.467339721646"
"202670","616","616","616","5268.007605920259","5268.007605920259","5268.007605920259"
"204299","617","617","617","5361.571688729144","5361.571688729144","5361.571688729144"
"204897","618","618","618","5320.004150786018","5320.004150786018","5320.004150786018"
"205754","619","619","619","5252.289851900328","5252.289851900328","5252.289851900328"
"206352","620","620","620","5217.624434009653","5217.624434009653","5217.624434009653"
"206619","621","621","621","5202.158539003388","5202.158539003388","5202.158539003388"
"207092","622","622","622","5229.427181496739","5229.427181496739","5229.427181496739"
"207765","623","623","623","5261.859733936443","5261.859733936443","5261.859733936443"
"209771","624","624","624","5426.293364842285","5426.293364842285","5426.293364842285"
"210172","625","625","625","5453.505222273451","5453.505222273451","5453.505222273451"
"210573","626","626","626","5423.993940749292","5423.993940749292","5423.993940749292"
"210887","627","627","627","5296.655478785693","5296.655478785693","5296.655478785693"
"211264","628","628","628","5273.526728354506","5273.526728354506","5273.526728354506"
"212028","629","629","629","5235.786867509358","5235.786867509358","5235.786867509358"
"213442","630","630","630","5285.391021257611","5285.391021257611","5285.391021257611"
"214553","631","631","631","5280.5838637413935","5280.5838637413935","5280.5838637413935"
"215087","632","632","632","5295.837138321819","5295.837138321819","5295.837138321819"
"215930","633","633","633","5351.58729815542","5351.58729815542","5351.58729815542"
"216625","634","634","634","5359.101224003755","5359.101224003755","5359.101224003755"
"217327","635","635","635","5390.672850641197","5390.672850641197","5390.672850641197"
"217852","636","636","636","5406.834225965611","5406.834225965611","5406.834225965611"
"218307","637","637","637","5417.20770314977","5417.20770314977","5417.20770314977"
"222422","638","638","638","5700.062815255368","5700.062815255368","5700.062815255368"
"223193","639","639","639","5612.6129540018765","5612.6129540018765","5612.6129540018765"
"223842","640","640","640","5645.965541450926","5645.965541450926","5645.965541450926"
"224455","641","641","641","5535.648519098378","5535.648519098378","5535.648519098378"
"225718","642","642","642","5549.634879919788","5549.634879919788","5549.634879919788"
"226954","643","643","643","5589.160617602698","5589.160617602698","5589.160617602698"
"228086","644","644","644","5588.000032066095","5588.000032066095","5588.000032066095"
"238086","645","645","645","6374.185915099917","6374.185915099917","6374.185915099917"
"243453","646","646","646","6767.32409873417","6767.32409873417","6767.32409873417"
"251941","647","647","647","7453.825475504921","7453.825475504921","7453.825475504921"
"261941","648","648","648","8117.32340062659","8117.32340062659","8117.32340062659"
"262186","649","649","649","8008.447950532011","8008.447950532011","8008.447950532011"
"264982","650","650","650","8097.3164482170205","8097.3164482170205","8097.3164482170205"
"266025","651","651","651","7707.673864514566","7707.673864514566","7707.673864514566"
"270047","652","652","652","7478.302137447168","7478.302137447168","7478.302137447168"
"277547","653","653","653","8102.948431777705","8102.948431777705","8102.948431777705"
"284759","654","654","654","8341.54616196186","8341.54616196186","8341.54616196186"
"293889","655","655","655","9130.647973539697","9130.647973539697","9130.647973539697"
"303889","656","656","656","9776.830872457063","9776.830872457063","9776.830872457063"
"313889","657","657","657","10607.869271748325","10607.869271748325","10607.869271748325"
"323889","658","658","658","11376.01140348081","11376.01140348081","11376.01140348081"
"326157","659","659","659","11514.411402735404","11514.411402735404","11514.411402735404"
"336157","660","660","660","12400.872389525277","12400.872389525277","12400.872389525277"
"346050","661","661","661","13367.624910464767","13367.624910464767","13367.624910464767"
"351210","662","662","662","13826.375895662604","13826.375895662604","13826.375895662604"
"361210","663","663","663","14774.612175811832","14774.612175811832","14774.612175811832"
"371210","664","664","664","15651.541771490784","15651.541771490784","15651.541771490784"
"381210","665","665","665","16627.443109359","16627.443109359","16627.443109359"
"387259","666","666","666","17222.700711561007","17222.700711561007","17222.700711561007"
"397259","667","667","667","18149.886173897437","18149.886173897437","18149.886173897437"
"407259","668","668","668","19125.096604482984","19125.096604482984","19125.096604482984"
"417259","669","669","669","20106.35331622885","20106.35331622885","20106.35331622885"
"422217","670","670","670","20583.905223385616","20583.905223385616","20583.905223385616"
"432217","671","671","671","21604.41579093077","21604.41579093077","21604.41579093077"
"442217","672","672","672","22637.83830836244","22637.83830836244","22637.83830836244"
"452217","673","673","673","23648.56350645606","23648.56350645606","23648.56350645606"
"462217","674","674","674","24525.0549232445","24525.0549232445","24525.0549232445"
"472217","675","675","675","25560.346073462555","25560.346073462555","25560.346073462555"
"482217","676","676","676","26621.559083713866","26621.559083713866","26621.559083713866"
"484921","677","677","677","26898.491507577528","26898.491507577528","26898.491507577528"
"494921","678","678","678","27949.33773184158","27949.33773184158","27949.33773184158"
"501237","679","679","679","28590.463658194985","28590.463658194985","28590.463658194985"
"509573","680","680","680","29411.33971392792","29411.33971392792","29411.33971392792"
"513861","681","681","681","29791.095194381665","29791.095194381665","29791.095194381665"
"518790","682","682","682","30287.165446330848","30287.165446330848","30287.165446330848"
"528790","683","683","683","31320.47081087703","31320.47081087703","31320.47081087703"
"532675","684","684","684","31688.149014079114","31688.149014079114","31688.149014079114"
"542675","685","685","685","32733.909041065224","32733.909041065224","32733.909041065224"
"552675","686","686","686","33781.2334041478","33781.2334041478","33781.2334041478"
"556197","687","687","687","34143.362322296496","34143.362322296496","34143.362322296496"
"562596","688","688","688","34485.59046434123","34485.59046434123","34485.59046434123"
"572596","689","689","689","35490.88059217614","35490.88059217614","35490.88059217614"
"582596","690","690","690","36570.13228595953","36570.13228595953","36570.13228595953"
"585702","691","691","691","36868.11613623551","36868.11613623551","36868.11613623551"
"595702","692","692","692","37887.4136834038","37887.4136834038","37887.4136834038"
"605702","693","693","693","38911.92626191585","38911.92626191585","38911.92626191585"
"608512","694","694","694","39126.54246716631","39126.54246716631","39126.54246716631"
"611659","695","695","695","38594.72584968931","38594.72584968931","38594.72584968931"
"613667","696","696","696","38371.94357345956","38371.94357345956","38371.94357345956"
"623199","697","697","697","38718.51707523779","38718.51707523779","38718.51707523779"
"633199","698","698","698","38999.196332326","38999.196332326","38999.196332326"
"634485","699","699","699","39125.49840498131","39125.49840498131","39125.49840498131"
"639910","700","700","700","39504.38537096622","39504.38537096622","39504.38537096622"
"646161","701","701","701","40113.93414379601","40113.93414379601","40113.93414379601"
"646931","702","702","702","39843.56728838406","39843.56728838406","39843.56728838406"
"650404","703","703","703","39558.25208567697","39558.25208567697","39558.25208567697"
"657049","704","704","704","39669.08238810656","39669.08238810656","39669.08238810656"
"661207","705","705","705","39299.92131134252","39299.92131134252","39299.92131134252"
"670957","706","706","706","39390.46678850483","39390.46678850483","39390.46678850483"
"676844","707","707","707","39114.59902439047","39114.59902439047","39114.59902439047"
"686844","708","708","708","39287.816855877594","39287.816855877594","39287.816855877594"
"695387","709","709","709","40054.885533441775","40054.885533441775","40054.885533441775"
"705387","710","710","710","40215.003282670885","40215.003282670885","40215.003282670885"
"715387","711","711","711","40348.31661927211","40348.31661927211","40348.31661927211"
"720539","712","712","712","40430.60197673881","40430.60197673881","40430.60197673881"
"723434","713","713","713","39781.92171028502","39781.92171028502","39781.92171028502"
"726795","714","714","714","39130.374380497386","39130.374380497386","39130.374380497386"
"728922","715","715","715","38340.94034815774","38340.94034815774","38340.94034815774"
"729863","716","716","716","37807.01308983961","37807.01308983961","37807.01308983961"
"733140","717","717","717","37112.306483503526","37112.306483503526","37112.306483503526"
"743140","718","718","718","37231.56793229711","37231.56793229711","37231.56793229711"
"748681","719","719","719","36803.22197172584","36803.22197172584","36803.22197172584"
"753833","720","720","720","36887.25368338023","36887.25368338023","36887.25368338023"
"763833","721","721","721","37003.158461988045","37003.158461988045","37003.158461988045"
"773833","722","722","722","37081.75455441835","37081.75455441835","37081.75455441835"
"783833","723","723","723","37197.56107288559","37197.56107288559","37197.56107288559"
"793833","724","724","724","37312.43388932873","37312.43388932873","37312.43388932873"
"803833","725","725","725","37417.14588352778","37417.14588352778","37417.14588352778"
"813833","726","726","726","37493.881692994095","37493.881692994095","37493.881692994095"
"823833","727","727","727","38340.62804551445","38340.62804551445","38340.62804551445"
"833833","728","728","728","38406.67049997968","38406.67049997968","38406.67049997968"
"843833","729","729","729","38864.766669369965","38864.766669369965","38864.766669369965"
"853833","730","730","730","39085.14585188829","39085.14585188829","39085.14585188829"
"859315","731","731","731","39232.32565281736","39232.32565281736","39232.32565281736"
"869315","732","732","732","39850.19290519179","39850.19290519179","39850.19290519179"
"871595","733","733","733","39011.54538024505","39011.54538024505","39011.54538024505"
"881595","734","734","734","39738.4742762851","39738.4742762851","39738.4742762851"
"891435","735","735","735","39759.57728360343","39759.57728360343","39759.57728360343"
"901435","736","736","736","39808.010827025624","39808.010827025624","39808.010827025624"
"911435","737","737","737","40534.20160506287","40534.20160506287","40534.20160506287"
"919109","738","738","738","40704.0290366315","40704.0290366315","40704.0290366315"
"929109","739","739","739","40762.168247633585","40762.168247633585","40762.168247633585"
"939109","740","740","740","40754.69979145449","40754.69979145449","40754.69979145449"
"949109","741","741","741","41530.3004215867","41530.3004215867","41530.3004215867"
"959109","742","742","742","41500.892608614915","41500.892608614915","41500.892608614915"
"969109","743","743","743","41488.36000289497","41488.36000289497","41488.36000289497"
"979109","744","744","744","42278.199036328966","42278.199036328966","42278.199036328966"
"989109","745","745","745","43032.11243152124","43032.11243152124","43032.11243152124"
"999109","746","746","746","43925.37795727397","43925.37795727397","43925.37795727397"
"1009109","747","747","747","43983.65725515752","43983.65725515752","43983.65725515752"
"1019109","748","748","748","43986.633609703036","43986.633609703036","43986.633609703036"
"1029109","749","749","749","44982.70451814281","44982.70451814281","44982.70451814281"
"1039109","750","750","750","45520.99630997254","45520.99630997254","45520.99630997254"
"1049109","751","751","751","45954.79233998705","45954.79233998705","45954.79233998705"
"1059109","752","752","752","47008.95303675912","47008.95303675912","47008.95303675912"
"1069109","753","753","753","47771.87605300695","47771.87605300695","47771.87605300695"
"1079109","754","754","754","48191.37500200499","48191.37500200499","48191.37500200499"
"1089109","755","755","755","48866.800000028954","48866.800000028954","48866.800000028954"
"1099109","756","756","756","48933.4688078015","48933.4688078015","48933.4688078015"
"1109109","757","757","757","49410.631690332244","49410.631690332244","49410.631690332244"
