"783","0","0","0","809.8888971516529","809.8888971516529","809.8888971516529"
"865","1","1","1","199.20590103806285","199.20590103806285","199.20590103806285"
"940","2","2","2","193.7293343867179","193.7293343867179","193.7293343867179"
"1004","3","3","3","157.48749916741136","157.48749916741136","157.48749916741136"
"1061","4","4","4","145.2103917839559","145.2103917839559","145.2103917839559"
"1115","5","5","5","136.18152885597476","136.18152885597476","136.18152885597476"
"1171","6","6","6","140.93578256550106","140.93578256550106","140.93578256550106"
"1226","7","7","7","139.49763254763198","139.49763254763198","139.49763254763198"
"1287","8","8","8","150.7808693894905","150.7808693894905","150.7808693894905"
"1388","9","9","9","221.1670727442405","221.1670727442405","221.1670727442405"
"1448","10","10","10","142.42878883991273","142.42878883991273","142.42878883991273"
"1506","11","11","11","152.07841033926502","152.07841033926502","152.07841033926502"
"1569","12","12","12","151.458319845812","151.458319845812","151.458319845812"
"1624","13","13","13","144.50085624150316","144.50085624150316","144.50085624150316"
"1679","14","14","14","131.4461079734038","131.4461079734038","131.4461079734038"
"1740","15","15","15","161.7429358909286","161.7429358909286","161.7429358909286"
"1792","16","16","16","124.25132397916113","124.25132397916113","124.25132397916113"
"1850","17","17","17","151.87817317749955","151.87817317749955","151.87817317749955"
"1910","18","18","18","142.4316140060781","142.4316140060781","142.4316140060781"
"2004","19","19","19","229.0446285183809","229.0446285183809","229.0446285183809"
"2068","20","20","20","152.0580381108956","152.0580381108956","152.0580381108956"
"2127","21","21","21","152.981505836564","152.981505836564","152.981505836564"
"2186","22","22","22","146.20955124418128","146.20955124418128","146.20955124418128"
"2247","23","23","23","152.69409200980553","152.69409200980553","152.69409200980553"
"2310","24","24","24","152.68863165017552","152.68863165017552","152.68863165017552"
"2368","25","25","25","150.6157732837045","150.6157732837045","150.6157732837045"
"2425","26","26","26","139.49162106478786","139.49162106478786","139.49162106478786"
"2490","27","27","27","165.39278375501087","165.39278375501087","165.39278375501087"
"2548","28","28","28","146.89354300071773","146.89354300071773","146.89354300071773"
"2727","29","29","29","483.8782374214375","483.8782374214375","483.8782374214375"
"2833","30","30","30","255.6658838246706","255.6658838246706","255.6658838246706"
"2925","31","31","31","279.4088736697037","279.4088736697037","279.4088736697037"
"3249","32","32","32","953.4254295282701","953.4254295282701","953.4254295282701"
"3398","33","33","33","310.91728313548435","310.91728313548435","310.91728313548435"
"3468","34","34","34","180.43655525638408","180.43655525638408","180.43655525638408"
"3532","35","35","35","149.57315432907262","149.57315432907262","149.57315432907262"
"3590","36","36","36","152.95235930206758","152.95235930206758","152.95235930206758"
"3648","37","37","37","139.503308180383","139.503308180383","139.503308180383"
"3704","38","38","38","146.2613225306557","146.2613225306557","146.2613225306557"
"3869","39","39","39","493.1441050608445","493.1441050608445","493.1441050608445"
"3989","40","40","40","371.1128591813642","371.1128591813642","371.1128591813642"
"4061","41","41","41","159.34860250412797","159.34860250412797","159.34860250412797"
